derivative_uid,speech_parent_uid,speaker_id,codec_family,encoder_name,encoder_core,nominal_rate_kbps,achieved_rate_kbps,encoded_sha256,aligned_pcm_sha256,alignment_lag_samples,alignment_correlation,aligned_sample_count,encoded_size_bytes,encoded_path,decoded_raw_path,aligned_pcm_path,derivative_id_source_string,encode_return_code,probe_return_code,decode_return_code,probe_codec_name,status,encode_command,probe_command,decode_command
498e4c2dee49fb64be3bcf90,0111310502705950a3918c910dd4975b,1284,Opus,libopus,libopus,96,98.228,7b26294e0cd66d47892e402203cc0f0613f4a403600cfb7e85d3129cfaf613d4,65b52848cb1e1a4ae5f770184d22d21e45cc0c84308a5cdd9f4a729605aa752f,0,0.9993736487860199,96000,24557,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\498e4c2dee49fb64be3bcf90.opus,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\498e4c2dee49fb64be3bcf90.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\498e4c2dee49fb64be3bcf90.wav,AQ2D0BH_DERIV_V1|0111310502705950a3918c910dd4975b|Opus|96|libopus|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,opus,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\1284-1180-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a libopus -b:a 96k -vbr off ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\498e4c2dee49fb64be3bcf90.opus""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\498e4c2dee49fb64be3bcf90.opus""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\498e4c2dee49fb64be3bcf90.opus"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\498e4c2dee49fb64be3bcf90.wav"""
aa13bac6a27d41c3dd966f00,0111310502705950a3918c910dd4975b,1284,Opus,libopus,libopus,128,130.952,dff1242fbc6f4fe2222a6dae0c3a671b97a74474653ffcfc0d679a6005370c64,eb6fe0cec109dda9a16564fbdf9bceb6b7981c3f284eecd322cea4e96ba978ae,0,0.999650622457338,96000,32738,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\aa13bac6a27d41c3dd966f00.opus,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\aa13bac6a27d41c3dd966f00.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\aa13bac6a27d41c3dd966f00.wav,AQ2D0BH_DERIV_V1|0111310502705950a3918c910dd4975b|Opus|128|libopus|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,opus,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\1284-1180-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a libopus -b:a 128k -vbr off ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\aa13bac6a27d41c3dd966f00.opus""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\aa13bac6a27d41c3dd966f00.opus""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\aa13bac6a27d41c3dd966f00.opus"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\aa13bac6a27d41c3dd966f00.wav"""
690f1fb504f817ce8f6af008,03ccc54bbec33baf705f61b3d8ec5b99,5683,AAC,aac,FFmpeg-native AAC,32,36.628,7180f4b9db52f250d9a2ea2e6d9e7a60c1f4d27308806fa6fd8ee6529c415a89,c7e4a6eb1e5c7197964a7b07c5394ec2c5208316164f081a69987dd04d03236f,0,0.9513477228897779,96000,9157,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\690f1fb504f817ce8f6af008.m4a,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\690f1fb504f817ce8f6af008.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\690f1fb504f817ce8f6af008.wav,AQ2D0BH_DERIV_V1|03ccc54bbec33baf705f61b3d8ec5b99|AAC|32|FFmpeg-native AAC|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,aac,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\5683-32866-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a aac -b:a 32k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\690f1fb504f817ce8f6af008.m4a""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\690f1fb504f817ce8f6af008.m4a""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\690f1fb504f817ce8f6af008.m4a"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\690f1fb504f817ce8f6af008.wav"""
77133f9fdc1ff94ca83d5b99,03ccc54bbec33baf705f61b3d8ec5b99,5683,AAC,aac,FFmpeg-native AAC,80,86.992,089fcce8012d7b5627eb85c1d47fb48c7fabc7c36b0a4d0a31c0011107004265,0b011a3eb1857f3534a5d119271d25ca0e86aa879612bdbd8e3811eed79b1665,0,0.9991256927618436,96000,21748,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\77133f9fdc1ff94ca83d5b99.m4a,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\77133f9fdc1ff94ca83d5b99.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\77133f9fdc1ff94ca83d5b99.wav,AQ2D0BH_DERIV_V1|03ccc54bbec33baf705f61b3d8ec5b99|AAC|80|FFmpeg-native AAC|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,aac,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\5683-32866-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a aac -b:a 80k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\77133f9fdc1ff94ca83d5b99.m4a""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\77133f9fdc1ff94ca83d5b99.m4a""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\77133f9fdc1ff94ca83d5b99.m4a"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\77133f9fdc1ff94ca83d5b99.wav"""
4bceb178a27f9f3da238a8b1,03ccc54bbec33baf705f61b3d8ec5b99,5683,AAC,aac,FFmpeg-native AAC,96,103.18,18673ac4edda81ca38b9c18cec345cf574b15f7c0b7b8a1a27486ff62544a6a0,c57bcb39fdffb1ba529c3d96491de42add9e28c597650a2b74e33470633bc61d,0,0.9988855307021223,96000,25795,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\4bceb178a27f9f3da238a8b1.m4a,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\4bceb178a27f9f3da238a8b1.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\4bceb178a27f9f3da238a8b1.wav,AQ2D0BH_DERIV_V1|03ccc54bbec33baf705f61b3d8ec5b99|AAC|96|FFmpeg-native AAC|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,aac,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\5683-32866-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a aac -b:a 96k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\4bceb178a27f9f3da238a8b1.m4a""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\4bceb178a27f9f3da238a8b1.m4a""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\4bceb178a27f9f3da238a8b1.m4a"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\4bceb178a27f9f3da238a8b1.wav"""
163d9615c60a5a5631ee9a89,03ccc54bbec33baf705f61b3d8ec5b99,5683,AAC,aac,FFmpeg-native AAC,128,133.648,4485b1362a68d66369540377c6d9bded896a23395ef958a5247069d92939791c,48efeeb18d19cc17b0dbdea0ac36f0bfe18f6eee09915989f7fb65e85d2806bf,0,0.9995773999249659,96000,33412,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\163d9615c60a5a5631ee9a89.m4a,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\163d9615c60a5a5631ee9a89.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\163d9615c60a5a5631ee9a89.wav,AQ2D0BH_DERIV_V1|03ccc54bbec33baf705f61b3d8ec5b99|AAC|128|FFmpeg-native AAC|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,aac,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\5683-32866-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a aac -b:a 128k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\163d9615c60a5a5631ee9a89.m4a""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\163d9615c60a5a5631ee9a89.m4a""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\163d9615c60a5a5631ee9a89.m4a"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\163d9615c60a5a5631ee9a89.wav"""
cea6f0319e23dbc7364336e0,03ccc54bbec33baf705f61b3d8ec5b99,5683,MP3,libmp3lame,libmp3lame,32,33.584,3fed525f9cb2b2c3f9a733ff1bca492ff5195e61321f9c059112c358b25d6c85,10a540516ea8d8004f742ab5b8cbf1663a514a66f2925b7a1e07dfdd398fd641,0,0.9848570202456591,96000,8396,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\cea6f0319e23dbc7364336e0.mp3,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\cea6f0319e23dbc7364336e0.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\cea6f0319e23dbc7364336e0.wav,AQ2D0BH_DERIV_V1|03ccc54bbec33baf705f61b3d8ec5b99|MP3|32|libmp3lame|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,mp3,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\5683-32866-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a libmp3lame -b:a 32k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\cea6f0319e23dbc7364336e0.mp3""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\cea6f0319e23dbc7364336e0.mp3""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\cea6f0319e23dbc7364336e0.mp3"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\cea6f0319e23dbc7364336e0.wav"""
c07e90b5924ebbacd712116a,03ccc54bbec33baf705f61b3d8ec5b99,5683,MP3,libmp3lame,libmp3lame,80,82.736,548f96c9fb5716bdcff8a18666deb9465b90998d434a6b9f344e29f0ed70f3a6,6883d5506caaad4f9a54cc5bb94058e17954659fa6b967aa2cc787fb8d78b6e2,0,0.9997129466212731,96000,20684,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\c07e90b5924ebbacd712116a.mp3,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\c07e90b5924ebbacd712116a.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\c07e90b5924ebbacd712116a.wav,AQ2D0BH_DERIV_V1|03ccc54bbec33baf705f61b3d8ec5b99|MP3|80|libmp3lame|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,mp3,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\5683-32866-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a libmp3lame -b:a 80k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\c07e90b5924ebbacd712116a.mp3""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\c07e90b5924ebbacd712116a.mp3""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\c07e90b5924ebbacd712116a.mp3"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\c07e90b5924ebbacd712116a.wav"""
49fd098ab63ee3e68decc042,03ccc54bbec33baf705f61b3d8ec5b99,5683,MP3,libmp3lame,libmp3lame,96,99.248,26f7fe90c677efea9b4b36392c281f084e478f654ee1c411b4acaf1e2d338b88,faebeed079b11434ca15940573d708b50966ce28556a73804587bc8dffe820c0,0,0.999933377829419,96000,24812,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\49fd098ab63ee3e68decc042.mp3,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\49fd098ab63ee3e68decc042.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\49fd098ab63ee3e68decc042.wav,AQ2D0BH_DERIV_V1|03ccc54bbec33baf705f61b3d8ec5b99|MP3|96|libmp3lame|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,mp3,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\5683-32866-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a libmp3lame -b:a 96k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\49fd098ab63ee3e68decc042.mp3""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\49fd098ab63ee3e68decc042.mp3""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\49fd098ab63ee3e68decc042.mp3"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\49fd098ab63ee3e68decc042.wav"""
490327bcb5a3fa512cceb209,03ccc54bbec33baf705f61b3d8ec5b99,5683,MP3,libmp3lame,libmp3lame,128,132.272,f8820a5a7c1ff617728d1fbdde59f5a373890f676165433874db1cbad561e35c,3fdf444efe051f5b4ea74c824422bb4e1e3356f8a4079f1f033ab71489eb3661,0,0.9999908703839151,96000,33068,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\490327bcb5a3fa512cceb209.mp3,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\490327bcb5a3fa512cceb209.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\490327bcb5a3fa512cceb209.wav,AQ2D0BH_DERIV_V1|03ccc54bbec33baf705f61b3d8ec5b99|MP3|128|libmp3lame|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,mp3,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\5683-32866-0018.wav"" -map_metadata -1 -vn -sn -dn -c:a libmp3lame -b:a 128k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\490327bcb5a3fa512cceb209.mp3""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\490327bcb5a3fa512cceb209.mp3""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\490327bcb5a3fa512cceb209.mp3"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\490327bcb5a3fa512cceb209.wav"""
